RelativePath,SHA256,Bytes,GitBlobSHA,RefCommit
console/tests/test_security_client.py,40656CD46F98711BC16AEF0071AB5D282CF2A48C0FC34CA50B8448BBB1758C4E,5768,626e5a766b5f55d5faf97d92bf5c3dc6f383e261,18ec274b156e3fc5b53095fe45f38243a520a2dc
console/tests/test_sequence.py,67B1D031479540EE8941F665D804CCCAB8FAF4E04B0A1B11524B4AD811E58D8B,1844,434b8f67623b6d0958ca740de844fed687b867c7,18ec274b156e3fc5b53095fe45f38243a520a2dc
console/tests/test_serial_transport.py,AB582AEAA4E41286DA3A71B9A961C90093494BC66C5AC99605B5496AC357C530,4369,80141b8ad0e2d54cec77298d05f18dab659151cc,18ec274b156e3fc5b53095fe45f38243a520a2dc
console/tests/test_telemetry_client.py,ED3C4F798025542F9EBBD476E311851E46BE85D23D78214F0F5F132B043A8DE8,3859,6904f1bb7284373326ba75214dbe63dfd5467cfb,18ec274b156e3fc5b53095fe45f38243a520a2dc
console/tests/test_telemetry_serial.py,9D93E7149E5F39E6EA569A71A51BFC8C69FAEB74C84ADC3DC2123E40866F15D9,5078,a2a85ffc3cfba787345be0975e1236315e0042df,18ec274b156e3fc5b53095fe45f38243a520a2dc
console/tests/test_transport.py,E1C208AA6FCC3F212C5AC147DC9D88601FA86C2EE986E7B8EE47FA49E2990B1E,5383,23c283db28331f4f44275e65a264b6797f9557c3,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/adr/ADR-M14-001-canonical-envelope-and-closed-payloads.md,EA8CE5FF44D2674F14C5CDE68E94D63D386477D97407A793BBF1C7DC70C6CF1C,2410,9cccc1fa77ae2b8bba49050700e4330d73a4daf1,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/adr/ADR-M15-001-node-identity-and-signed-assurance-messages.md,6C0A3284F5062345956782D32F0A56256A4765117371FCCD088C134D9CA9468B,27905,b1987b6591178e32a3053ec45e497bb3438f6919,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/adr/ADR-M15-002-repository-governance-source-of-truth-and-evidence-architecture.md,5B6A21760A0C30DE9778EFB1A00696EF3375AC366A70BFC8F726B8B1CB8325FA,25368,68954643f47cdafcdd5b06a5a4f53bbf2f5e2d75,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/adr/ADR-M15-003-governance-register-serialization-schema-versioning-and-identifier-namespaces.md,175A83795C80D50C92DC6739FD6A80F67E832503F99BA08DDBA3FD15E5A529E5,25377,af9545cbbeea21e548d6fb6628f006130a790696,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/adr/ADR-M15-004-governance-json-schema-dialect-validation-engine-and-offline-resolution-policy.md,4CD6359DFCD621BF4DF3465FB44D4E1522C103BC4442BD926F5EBB5CAFC44B1B,30802,d5336fcfc2a2d984ded0000994c33105d054388c,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/architecture.md,0E7DF7279DC8BDB1E8B49DA6086B2DE31C113B61A7B73791D889C49AD3086125,686,3835a2e34e1bb0c9d3923e8ad9b2909c733a5a1c,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/architecture/m14-assurance-software-slice.md,59D55B2336CC96E3F68C803216DFF206E17C1352BD12C4DA25013239C5CB4E90,3066,e401c9ebaba8358bc091ef835d9f3ae8b7e85851,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/architecture/m15-g15-05-authority-reachability-model.md,5D410C0E0ECB2251A80E68BA63BCDD6EF6C577BC0200F622093F4C1303CF08ED,11235,24e9142f69447b2ab77993c5728c1c0c97646900,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/architecture/m15-identity-signing-decisions.md,3812BDBF2DFF1AEAA31C2D9629C79353D8711AD0E37A39D2D777B12379ED1AAE,10044,1480b8c083c3920ea0cf3553b095a2b761bd3890,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/architecture/m15-key-separation-decision.md,3E110BECC59CE545EF076ADD0F373CC78D9CAFD858B03A4A15E1CD24179C4042,14170,07aae2edabff98e67c9d9cfca03ebc36b219d8df,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/architecture/m15-provider-error-api-decision.md,19FE1A2799FD4B29260DD9B0C9942F993BB6586938D282A7CA7DC7D2C163E1EE,15924,69105433ae73c60f2fd9fb628a68fd93ac2ead4c,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/architecture/m15-signed-transcript-specification.md,F6D87F762CDB4F80018972C331C3A34A23B708FB297DFDC35F3B5CDCF775080E,21238,abf4fe43b628e75da263fc42644574aaf1e41b09,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/architecture/m15-trust-store-decision.md,3FC79D300C34188567C1AF144CE89BEB93FE2BCAB8E428A049492A4F16569591,11090,bd66af1eb1dbde31144f0768027ef032e1a049a5,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/evidence/M15-G15-01D/Guardian-F401-AXF-Adjudication-Incident-Record.md,5EB54C2775B03198353CDB1AC88F0BD62CF573DD83C00D390AF5B475B6277070,7018,6398a6761c6d6289f4d340d8e944437d406fc4a7,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/evidence/m14-evidence-index.md,33D662466AE167AA8A10EE6718680791F28EFE174D9BDBF448905B591587D6B8,1528,1236e2b0dc3a74e6fc3d8888ed40d87b0f6611d4,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/governance/M15-Decision-Evidence-Matrix.md,BD49D625D0A667050AE56B1ECA08EBC98493520CEEA11506407FF002836129B3,1847,57e1207256f0e64caf7f725341b9a0335daa4c14,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/governance/M15-Governance-Closure.md,9312F462A1FD3C2A841EBAE1C6FB8649C00FA7881F824A8CD63B236EBB9E2659,1577,4deb5e756c48383043fcdcea7598a2fed6c00943,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/m1-protocol.md,7423A6753BC6B684B4F061968246246175161E60B875C1670ED35EA72AFFEA28,1455,b58ff1fdd946ff07520b2c639e27031a7f357f9a,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/m10-security.md,F85DF22677FC30179D3670305E1384ACC7A8F9D73C3A23F34AD29DC263328933,5811,512ab05d5c53578a06c3e7868c17c38397ac9346,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/m11-robustness.md,08EAA7950CC253EAA3D38DE17A8EFC8BBF9102DA9DFAAB418A7EC970C8BCE75D,6600,e01840b00c6e509c1bc00be6b07e2d061e79c134,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/m12-firmware-lifecycle.md,C9E48BE37E15E0D6C240607216F34245E1CB58CF2E0272A00DA56771A55048FE,7154,b6c68c5d21248b72dcc3697d080ff6c80dda802a,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/m13-hardware-validation.md,7998E07839CAA2B1509FC4D5CFC232C243A3309DF24B6F31549F337BC1E5B610,10410,56c88470bd4c69f861c9a9dbed75785ebba842bc,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/m14-assurance.md,B192CE68B5051323E06DDBA39C101AD1A78789C2A73B1DEF8E5E017A7F1627A7,3164,4709de9bac3bcad8d411e7008f936f202054c09f,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/m2-simulator.md,D821B63AE992192427615E677538D22C70FD39450867C29FAD638C26383A506F,1378,787946cea642efaf00723f5e7716d8533046e767,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/m3-guardianctl.md,57A124D0F368DB1D3EACF801712B9E933F2E935E1098C49F8255E39F98A802F8,1717,b7fdda66327244888043d4f93c7e84cc24a1dc5c,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/m4-stm32-uart.md,36A7770542FEB537B3B37AA5E89C8B791B1F74072771CC0C6E07F09D129067B8,4064,b10c89af39f71b7f849499d60f0398de71959615,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/m5-telemetry.md,F83557033A36D32AA70900CE48C901F9A6BFE6856F386CC846ED3AC45F511582,2891,0bf2790a1fc8228e4ee699f34a442c140dfc55eb,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/m6-acquisition.md,A5797D418D7A7B1118A52A66B1597F68ACDFF3E8486F39E8AFE163C92329DE3E,8259,546cc76d5164880b448324cae69d7276392212ab,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/m7-dsp.md,11D1DDC4B581BA42412977E7A8A37F1CE854E26FFC74A505798274B37C02CFCB,1496,58a1c3e645505459584f5bdc853d16c911c4f799,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/m8-health.md,830CCAA26619E8B4F80EEA06A6075A80EA5BA79C87ADEF22A4E30C0D8FAC9D68,5270,22deeb9c1f7951e8f902d790edfc6a4aec5d30ef,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/m9-control.md,69B6E65D3DF3769AAF230186D6CB01A36A14BA160D0EE71C07DCC2D594ADC316,5811,57e8bd444b953528f7008d65d43950fcfb634f5c,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/publication-record-v0.13.0.md,A7880DE117958BFF38A0DF120D6227FEB6A08F377591D4F75C050B11F6BAD997,2232,448d9edf3b7d23db8377164b29af8f00229ded6d,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/release-evidence-v0.13.0.md,D68B316AE26A9A3383A8563A3D775C6753C44D75BBC257DE0220003EC3C9F117,3020,74e86d18fcc8cb9307c116d912607fe16898c618,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/release-evidence-v0.14.0.md,880685789978A3910AC76AB223E8FEDC90788B8730FE71ED6B97CEC42033DDF3,1788,7a0c14e0816d0a098dc3448bc89f8e03ec11d138,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/release-evidence-v0.14.2.md,1F6DDC4427EB33D7F761BE73CCE2621D74D3873968E7954D754EED8E5DFA54D7,5040,578d2058dd8b8d47d908b8a9069740655e31b217,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/research/m14-open-gates.md,6B62165322B531DC8EBEAA4A5CF875A02D38CFDA5FC25A8A55E9950983EFEB90,1821,00fd0b3942bfed161ad6edb75b4ea48f351e63a2,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/research/m15-prior-art-and-related-work.md,15DA88DDA7BB8EB292C43FC9707852F781C8B4552B2DC7D18208488ABD30A913,8652,e4dc6db29a19a5d8ca3e072190568500c561991e,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/threat-model.md,82A61123240F9ABBC5DAE0323294145DFE957279E2F04F4E6CB813638D2C6A55,708,77d0bef77107851eb6cccce63de0ec7c91832999,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/threat-models/m14-assurance-threat-model.md,BE7A0E50983D82F81F2908C7C5D7E1D11969B4806C84F6DF8F1F4BB84BC84A80,3340,333181ca63ec269b7fe9deba810fa7998c60c092,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m14-assurance-validation.md,60F80C550E437B963182AA3B56356D5B3991ED42B25112350B25FAFF71B927FC,2310,a91375d90f1d3f77abb92b5b18b29a5968326221,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-architecture-gate-review.md,099BA7745DD805BA746B8B23626FECDEF60CE9F6329E061A6CF0868334427182,40402,be7675329b4a19530d704cd401d36c44280910b2,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-g15-05-authority-boundary-enforcement.md,B3017A4917EBE0AA9961EA01E6248F3434046B502238C94BE5466C16F3779200,5179,bfe0adb7d56eab0b2d1590898a469ba82dd2640c,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-red-team-closure-matrix.md,7D5CCAD15EB8BBBE656D2903D4A8A5334E483AF1A4D6BDEC34AABD4D76F67410,12762,fe3066cca0c85afd03ec30ea37c8b46fff77c102,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-rt-001-ai-advisory-actuation-boundary.md,5F500E34725896B8FF6DC7576106D46DF4EBCC46E05D4B61C975DE72BDB33BAD,6474,9bd37af3c2d9c7c20ecee34e39ff75d91aa7450f,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-rt-003-hardware-validation-boundary.md,6B874FAC6B29073FEA873EFABAE01398F9EEC30925CC3E57B70BF89CB3BDDF43,5215,44062a76fa18cadea90d4bdf8a4903247970dd3d,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-rt-004-fuzzing-claims-and-coverage.md,A6EE1C2D899B1EAF502E47CBE7516236D4E9C4EF3A575F441C936D35CD7DA05B,3234,754c3edaf2d00ffb189767f99d0ce6eaf9ac4277,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-rt-005-prior-art-and-related-work.md,49F70832AF11C972784BFCDF9AE9017B0916973F2C20F6F2EE214FAD8415ECCD,5044,5ffa362b0fa8494c599b49a1f487d8861ab4c302,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-rt-006-sbom-dependency-accounting.md,85613DA6E3AA77DB0D0D5A240009B307615CC26C65A7DBE3A1DC915E7B0DBB3C,4732,e3cce431d8052bb8d90b0bba913ee3eea92e6f62,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-rt-007-license-adoption-boundary.md,9022CA549F9407E3A77BED071BD02FF51EE07C5F96D29932A922A32037FF2477,4769,114a116cbba5911166a2e65718c9c4249f224c93,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-rt-008-multinode-heterogeneous-boundary.md,B3DE42751FAF7BC5871671566D57608F95FFE58574F5E671BAF007106C392595,4313,94406857479df5d098a92081bb0023320aadeb63,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-rt-009-independent-review-boundary.md,BD02606A7D438641B66DC766B1E20AD9560E87D07189773BCAE509E11B4CC23D,4588,24a983f5d563dbb8f289a5fcce2ba57a74b1539a,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-rt-010-release-version-reconciliation.md,C389B68C320161A5685929DA0D1F81E5CDC9248E6EFFE3232802CE755A0F8B34,4735,ab87a93bec38aaea7b07b8f157390059fc928343,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-rt-011-technical-destruction-terminology-boundary.md,C0ED85E0B01FD08899BC107E1C74F20EBB0429B4F5507630BF54C93E61DFCF41,5391,ac8fb8152cc515cfac29468bda8b0cc0f682e8e4,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-rt-012-material-claim-evidence-boundary.md,84A2B1DF104A70BE1CD2C31FBEA8D4BA32AC5E916CDAA8DE18F8D3374C03BAA4,7869,a3bb95f92ae08265784c16bc95f69de20b4a6d8a,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-signed-identity-implementation-validation.md,DE8A6D6B48F1BF71605537DF1D9E995D9E3672F532C48017E56FC66018650650,4780,c230802e642eb1b14e58103df73d176dcda52b8c,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-td-001-purpose-domain-separation.md,1B8D4EB6D891DDC5447B51E56A887ED8772F41C08B7964E623CD1D570B09F60E,4076,e8aab4fc4ab97cf1beab05ff3f2b437d81e3da80,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-td-002-wrapper-resource-bound.md,44F9BE590E0E01FCE430DFD9182083FCD41FCD1F694FDA92FBA9E63DDDAC84CF,5147,5f0e0708ccb6d7e3b974769899e0b9cba7b51024,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-td-003-trust-store-document-schema.md,5416AE7CB55E8024020F7B6625A3941B978AA0720C55E8E9ED62762325040794,4059,eaa7526cc7922d9ce1ffda0c1fed49a3bc371c34,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-td-004-trust-store-resource-bounds.md,2183B8CDB1DC9945C6197ADED6392B4AFADB30F0D027A894DE48E5A0EA17BF74,3363,6eb58dd5651ecf1f0273ec6f07433c8d4b470f2b,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-td-005-persistent-freshness-state-model.md,D3DFB7620D50314A8A323245601EAB3F2EE1E3927F62A83685368C3A54A24962,40087,36b2c7ad68578a96987b5b17756698e0078cd050,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/validation/m15-td-006-bootstrap-and-epoch-transition-authorization.md,2F33E655FA09F7CF68688B66E0FCC59A77C6EA47CC0912DEE8AFE20B5E267F77,45948,5641c0dd1b76a3377265fb245995741acfb688c5,18ec274b156e3fc5b53095fe45f38243a520a2dc
docs/zenodo-deposit-v0.13.0.md,85619B0EB178506E232F30BE6111C046EF977AA485935C16AC371DD05A16E0BF,2932,d8e452e4bb18155470bf2f751e60c81c8eceedd0,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Acquisition/Inc/guardian_acquisition.h,941623BB9336DA97B4AAC49338E3A04948FDC4D3869EFBE17FA9731B0BF71C9D,8321,e7af8d9b95a33fe3b757c19640ac9a801ace621d,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Acquisition/Src/guardian_acquisition.c,5E6AE6F6C83319578D059F2938CADBD99190EE0368F7D02490D4E49056E9852C,24404,1ca4227018c3f622f2b042c9f8b0b82cb5d1f63e,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/App/Inc/guardian_device_service.h,AAE83C393095BF889E472D81580E04D28CF323765251B0092776FFB42DC71AED,3126,e8c4c7402a8a13916cf0ba4af5c639fd2b78e524,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/App/Inc/guardian_firmware_app.h,A4B6A4A825F0C9230425C228EF641B405AB94D4936B723665DF93D17CA4AD7E7,3987,4405c0d0e98602657b6865a556bd553fe7677eba,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/App/Src/guardian_device_service.c,83897B5394F222D115F197886C9423514649C7BA704DA7680B600EE17C17C667,10218,3feaa7a111c58acc2d7ba6ed6f454207b26cbdc2,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/App/Src/guardian_firmware_app.c,7785B78DA93466896A79E826CB905FE62C4E2C1734DB5635EC3066BDB1250B72,14554,593fdd52ec687ffa67cb1ec4d9585db1274cbe34,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Control/Inc/guardian_control.h,0E11B045D0553F727A86C37A3D01E0770BAE91C458157BBCA95ED981F3DB5EB7,7668,d4b666b01bde4d1cb661247b82bf90427e98a346,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Control/Src/guardian_control.c,D1E7EF97D1DF77415996FD53D393BC593CB07EA2CF37B3820A7818B6A56E3768,37858,b6d7a2f59f89bfceb262cd22e901ddb2ac7f68c9,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Core/Inc/.gitkeep,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Core/Src/.gitkeep,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/DSP/Inc/guardian_dsp.h,2A5BAF2E80A5E667A3251B4E175C522499416C3DFCDFEA632413A6DEFD94697D,4042,732c51dbc946711f97ee58ea5b5ba6796827a7d9,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/DSP/Src/guardian_dsp.c,469AFE16CF3C9187F3A9EBF34D211AE7F5D6B9EA8B5421244229F66DB604712B,29391,e6d5828062af3f6b8d321ae8b59115c6301800d3,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Diagnostics/.gitkeep,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Firmware/Inc/guardian_firmware_lifecycle.h,AAF55EBC05F4F186508EB7AC03396B5960DE698736BDD2A32BFE5C21503F99EE,13929,46393caad58cd17986d708bed9e748db84eb06c6,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Firmware/README.md,BC296FB641D346016460DE5F2D79A9FF0AC4DDFD1732759004078014972F41DC,684,61e2d9373f924c1fcd4645bb83938d11dc938c17,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Firmware/Src/guardian_firmware_lifecycle.c,6C74E68CBAEC3846BF28B8D0A7FF217191D8A2251FAAEC595034CED6068222F7,35702,e09768c5f4b7959e2470d5658866928dfd684b47,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Health/Inc/guardian_health.h,2D13199F8F120734394821566F50E9D3F198294E11D5A836C69D761C2277CB48,7657,22d4d785dc1549055f67cf5f8512153b0c328bd0,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Health/Src/guardian_health.c,FE2D1FD23FDE473793A150DCA72869A9A751D9DFF6DE5F1CD60658B6454252CC,37106,bf53efd6302a68456e3da52d9b03f35e3bf48913,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/MDK-ARM/.gitkeep,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/MDK-ARM/Guardian-F401.uvprojx,73D51C2DDE718A2BFA5E01D14F9989234ABA556614980F00EACC65E089585279,19465,5c7cea8ef945c86cc3b79209b5c08d388b892aba,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/MDK-ARM/GuardianF401/.gitignore,F4333DC25BB106A83C637D03F6830C0161C99BA5546F2A583199F5BBA9B0EB98,229,b6a44bbc0d1cf0febfba0ff54a8a5491fab58545,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/MDK-ARM/GuardianF401/GuardianF401.ioc,733F31FEA812E66A13DCAE542CD680DA3AF8C682AD35061C8680D0A374AC11C8,3607,034112874bb6087bdcfe46e064b2d0369c7ac378,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/MDK-ARM/GuardianF401/README.md,EAE19DFA38749A9D129DDEFF87F99CE1A880697AF04804ECECC7C0BB8E9E058C,2624,92c4e36b0deb0157cc7c128050da6dacffe5e823,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/MDK-ARM/Templates/main_guardian.c,C404A0F7B5B254ACB735E9AC1528CF91E2957A030CD8B24F562114074BB41FFC,2464,9c7f164be0378139275308374f72998808e07b56,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/MDK-ARM/guardian-f401-keil-checklist.md,F908C509FE6ED719CD1E6E14F515BB73EBF762AE2283989A6B6D6CD007A0AAAB,1478,bd2ba7c1be0e6a6745e5bcde9e16ca800d84986e,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/MDK-ARM/guardian-f401-keil-includes.txt,0F751B6B03AD46A0D572ABE77B59F586DDEEAE17A482190191330E8A440876BF,243,f11c533a72de5e86081a215bf8c72be5ec7a34a9,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/MDK-ARM/guardian-f401-keil-sources.txt,F19D466598D78ABE98603574CF4F0CAF1DD713A0D648F96DC9BD9B6E63E23FAE,1405,6f55e670289ebaf8f75731f20969556a09c16e3d,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Platform/Inc/guardian_embedded_link.h,5DED33B2C7C4CA6827BC4E31D59EE5ACB878050DF7CB6A43FF45517881564256,8000,e815599b4a207430a1c470d30d1e04d11c65765c,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Platform/STM32F401/Inc/guardian_stm32f401_preflight.h,AF0AAAFF03EB065690AE31D07A2EFBD16C5738B97D20E343F790895D1B5F6AD9,2989,00eab26c44a0c47a35991a7e20b3618825456301,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Platform/STM32F401/Inc/guardian_stm32f401_target.h,85D5D161CC03F274D89D76D2E13984F9EF441578D6ECB480FCCEF4973FA57923,2838,b258c89443bfb4f06563f105ee9f4c3b8e4a265f,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Platform/STM32F401/Inc/stm32f401_acquisition.h,B4250E75838FAAEEE70043289FF27F53AB756F899DE47A66FC9443A9D5BC22B4,3759,b903434ee2192ef1404c98d80fa26245b32f219a,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Platform/STM32F401/Inc/stm32f401_uart2.h,47411E5FFD5B5B4EF24EF1B3963595E6C3A5D82B7533924B997FF3F831192AAE,2283,696f7c8b6f46bd0df8b3e4f42524e27b4a2f3e6c,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Platform/STM32F401/Src/guardian_stm32f401_preflight.c,E40650E1C422B275920BDE99CCFDE97E3CFE2B30A9663CDA726767560459CABF,8279,a9946c1fb3ab99805264cda6225f54bf756b42ec,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Platform/STM32F401/Src/stm32f401_acquisition.c,6AB5E4E15118D2C242AAB56C8CD024ADC94869CD7E773A25C8A57844FE38431E,54760,2505cbafef5494ef6036dea275abd5cce984e12c,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Platform/STM32F401/Src/stm32f401_acquisition_irq.c,C7D3B9B621F4614562E6C27A6957038B5348CDC68152A34112087285A1E7807A,852,5d572f04d9eea6280cccb1f2db45256e9883c6ad,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Platform/STM32F401/Src/stm32f401_uart2.c,74058108BB6E655EF57A58AFBB5B2A13BAE0ECE5F95BAB9DFECBEBE3DC5FC74A,16121,208cf2f48b348fb3a991333a5be9ce0bb7901742,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Platform/STM32F401/Src/stm32f401_uart2_irq.c,F7FDB287043485E6B462C682167DD815556576CDDBEABBA75BA64CA3EAE5318C,334,3d2908fe1b8932b06adbdcb0beab96edc9d48ee2,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Platform/Src/guardian_embedded_link.c,38A15EB772F2DD359CED555DD943775B783B40D0FBE7064873A771FC04DD5BE8,50853,a5219a4c6e734d630b79a6e4619dc4894b3de848,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Protocol/Inc/guardian_parser.h,4F39E35A4E85CFF2A448F2C6E607082562278F484A34C6FC5920EA40C38B81BF,2725,4b286edf1c724cfe2f57f171df1b6af463933ca5,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Protocol/Inc/guardian_protocol.h,FE4E8142FA705F198DD947FC93433D5DA712CEA97808E6066F13151C8878D8E2,8516,e4fe657a16239b948f6f34b395f03c15c093fd37,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Protocol/Src/guardian_parser.c,73BE59ED21EE4AF56AA9AFDF5FA3948E7F96D113DCA732A2F9BF29BA0E6275B0,10105,c5bfab14c29236af007779c7ff1270238c591726,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Protocol/Src/guardian_protocol.c,7A7F409738FA4E69E457FF2C448B3BC96510596CF2567614384810101B36362A,15106,8d97ca2dcfc6b196bbf5c49187d535e8715015a3,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/README.md,358AC2733B75CB2A4A69C121AB4B23AC9640C111269E922AE94D643A169C9C04,1020,2fe80640ae78d190ada35a81f2e3a9bf0b557878,18ec274b156e3fc5b53095fe45f38243a520a2dc
firmware/Security/Inc/guardian_crypto.h,48CD82445EDF640866E91D24644A4A0F3E7BFB3616A24529844EA12165445D0E,992,ace01101440969e02d50b19b99594714de8e2faf,18ec274b156e3fc5b53095fe45f38243a520a2dc
